source_id,url,price_man_yen,layout,area_sqm,year_built,floor_number,floors_total,address,nearest_station,walk_minutes,image_count
20265140,https://suumo.jp/ms/chuko/tokyo/sc_setagaya/nc_20265140/,7980.0,3LDK,73.08,1982,1.0,1.0,東京都世田谷区弦巻５ [ ■ 周辺環境 ],桜新町駅,10.0,33
78631924,https://suumo.jp/ms/chuko/tokyo/sc_setagaya/nc_78631924/,7980.0,2LDK,83.14,1982,2.0,5.0,東京都世田谷区若林４-14-23 [ ■ 周辺環境 ],若林駅,2.0,12
78776356,https://suumo.jp/ms/chuko/tokyo/sc_setagaya/nc_78776356/,7980.0,2LDK,50.73,2006,4.0,2.0,東京都世田谷区瀬田１ [ ■ 周辺環境 ],二子玉川駅,9.0,20
78787913,https://suumo.jp/ms/chuko/tokyo/sc_setagaya/nc_78787913/,7980.0,3LDK,85.67,1992,9.0,10.0,東京都世田谷区桜丘４ [ ■ 周辺環境 ],千歳船橋駅,15.0,27
20280866,https://suumo.jp/ms/chuko/tokyo/sc_shibuya/nc_20280866/,7980.0,1LDK,36.13,1998,7.0,13.0,東京都渋谷区千駄ヶ谷５ [ ■ 周辺環境 ],代々木駅,3.0,34
78696428,https://suumo.jp/ms/chuko/tokyo/sc_shibuya/nc_78696428/,7980.0,1DK,37.64,2003,4.0,14.0,東京都渋谷区恵比寿１ [ ■ 周辺環境 ],恵比寿駅,6.0,18
20082041,https://suumo.jp/ms/chuko/tokyo/sc_shinagawa/nc_20082041/,7980.0,2LDK,54.96,1995,1.0,5.0,東京都品川区東大井３ [ ■ 周辺環境 ],大井町駅,9.0,33
20270847,https://suumo.jp/ms/chuko/tokyo/sc_shinagawa/nc_20270847/,7980.0,1LDK,40.75,2019,3.0,1.0,東京都品川区中延２-３－４ [ ■ 周辺環境 ],荏原中延駅,4.0,22
78428142,https://suumo.jp/ms/chuko/tokyo/sc_shinjuku/nc_78428142/,7980.0,2LDK,54.68,2015,1.0,5.0,東京都新宿区北新宿１ [ ■ 周辺環境 ],大久保駅,5.0,25
20324359,https://suumo.jp/ms/chuko/tokyo/sc_bunkyo/nc_20324359/,7998.0,2LDK,70.05,1977,4.0,7.0,東京都文京区春日１-9-25 [ ■ 周辺環境 ],後楽園駅,9.0,33
79001505,https://suumo.jp/ms/chuko/tokyo/sc_bunkyo/nc_79001505/,7998.0,2LDK,70.05,1977,4.0,8.0,東京都文京区春日１ [ ■ 周辺環境 ],後楽園駅,9.0,31
20251383,https://suumo.jp/ms/chuko/tokyo/sc_chiyoda/nc_20251383/,7998.0,1LDK,47.74,1972,1.0,1.0,東京都千代田区一番町 [ ■ 周辺環境 ],半蔵門駅,2.0,32
20015570,https://suumo.jp/ms/chuko/tokyo/sc_chuo/nc_20015570/,7998.0,1LDK,40.16,1998,8.0,11.0,東京都中央区日本橋箱崎町 [ ■ 周辺環境 ],水天宮前駅,4.0,21
20101165,https://suumo.jp/ms/chuko/tokyo/sc_chuo/nc_20101165/,7980.0,1LDK,46.11,2000,5.0,11.0,東京都中央区日本橋小舟町 [ ■ 周辺環境 ],三越前駅,5.0,16
20102444,https://suumo.jp/ms/chuko/tokyo/sc_itabashi/nc_20102444/,7980.0,3LDK,66.47,2002,2.0,4.0,東京都板橋区向原１-24-9 [ ■ 周辺環境 ],小竹向原駅,2.0,22
20170920,https://suumo.jp/ms/chuko/tokyo/sc_kita/nc_20170920/,7990.0,3LDK,68.68,2022,4.0,12.0,東京都北区赤羽北２ [ ■ 周辺環境 ],北赤羽駅,3.0,29
79096648,https://suumo.jp/ms/chuko/tokyo/sc_koto/nc_79096648/,7998.0,3LDK,63.0,1996,8.0,9.0,東京都江東区枝川２ [ ■ 周辺環境 ],豊洲駅,11.0,29
78863402,https://suumo.jp/ms/chuko/tokyo/sc_meguro/nc_78863402/,7990.0,1LDK,51.03,2001,1.0,5.0,東京都目黒区八雲１-6-24 [ ■ 周辺環境 ],都立大学駅,3.0,24
20355246,https://suumo.jp/ms/chuko/tokyo/sc_setagaya/nc_20355246/,7999.0,1LDK,43.1,2003,13.0,14.0,東京都世田谷区上馬１-5-10 [ ■ 周辺環境 ],駒沢大学駅,7.0,23
79204787,https://suumo.jp/ms/chuko/tokyo/sc_setagaya/nc_79204787/,7999.0,1LDK,43.1,2003,13.0,14.0,東京都世田谷区上馬１ [ ■ 周辺環境 ],駒沢大学駅,7.0,23
78705551,https://suumo.jp/ms/chuko/tokyo/sc_shibuya/nc_78705551/,7980.0,1LDK,47.28,2009,2.0,9.0,東京都渋谷区本町４-8-13 [ ■ 周辺環境 ],西新宿五丁目駅,5.0,22
20106165,https://suumo.jp/ms/chuko/tokyo/sc_shinagawa/nc_20106165/,7980.0,2LDK,61.4,1980,5.0,10.0,東京都品川区東品川１-39-2 [ ■ 周辺環境 ],新馬場駅,12.0,25
79175383,https://suumo.jp/ms/chuko/tokyo/sc_shinagawa/nc_79175383/,7990.0,3LDK,60.5,1980,3.0,10.0,東京都品川区荏原３ [ ■ 周辺環境 ],武蔵小山駅,6.0,28
20118506,https://suumo.jp/ms/chuko/tokyo/sc_suginami/nc_20118506/,7990.0,3LDK,67.7,1996,3.0,1.0,東京都杉並区南荻窪１ [ ■ 周辺環境 ],荻窪駅,12.0,27
20060512,https://suumo.jp/ms/chuko/tokyo/sc_sumida/nc_20060512/,7980.0,3LDK,63.0,2005,10.0,1.0,東京都墨田区東向島３ [ ■ 周辺環境 ],曳舟駅,7.0,22
78392832,https://suumo.jp/ms/chuko/tokyo/sc_sumida/nc_78392832/,7999.0,3LDK,62.89,1997,4.0,8.0,東京都墨田区本所４ [ ■ 周辺環境 ],本所吾妻橋駅,6.0,19
78965385,https://suumo.jp/ms/chuko/tokyo/sc_sumida/nc_78965385/,7980.0,2LDK,50.56,2008,4.0,9.0,東京都墨田区亀沢４-14－16 [ ■ 周辺環境 ],錦糸町駅,10.0,26
79027280,https://suumo.jp/ms/chuko/tokyo/sc_sumida/nc_79027280/,7999.0,3LDK,71.82,2006,9.0,12.0,東京都墨田区堤通１ [ ■ 周辺環境 ],曳舟駅,10.0,23
20322554,https://suumo.jp/ms/chuko/tokyo/sc_taito/nc_20322554/,7999.0,1LDK,44.09,2009,10.0,1.0,東京都台東区蔵前３-１-１２ [ ■ 周辺環境 ],蔵前駅,1.0,23
78659826,https://suumo.jp/ms/chuko/tokyo/sc_taito/nc_78659826/,7999.0,3LDK,61.36,2003,8.0,13.0,東京都台東区千束１ [ ■ 周辺環境 ],入谷駅,10.0,27
78995760,https://suumo.jp/ms/chuko/tokyo/sc_bunkyo/nc_78995760/,8180.0,2LDK,70.05,1977,4.0,7.0,東京都文京区春日１ [ ■ 周辺環境 ],後楽園駅,9.0,24
79176981,https://suumo.jp/ms/chuko/tokyo/sc_bunkyo/nc_79176981/,8180.0,2LDK,70.05,1977,4.0,7.0,東京都文京区春日１ [ ■ 周辺環境 ],後楽園駅,9.0,33
78827182,https://suumo.jp/ms/chuko/tokyo/sc_chuo/nc_78827182/,8100.0,1LDK,44.65,2011,3.0,10.0,東京都中央区八丁堀２ [ ■ 周辺環境 ],八丁堀駅,1.0,22
78991892,https://suumo.jp/ms/chuko/tokyo/sc_chuo/nc_78991892/,8100.0,1LDK,44.65,2011,3.0,10.0,東京都中央区八丁堀２ [ ■ 周辺環境 ],八丁堀駅,1.0,32
79108875,https://suumo.jp/ms/chuko/tokyo/sc_chuo/nc_79108875/,8180.0,1LDK,40.41,2017,5.0,1.0,東京都中央区日本橋横山町 [ ■ 周辺環境 ],馬喰町駅,1.0,23
20128064,https://suumo.jp/ms/chuko/tokyo/sc_itabashi/nc_20128064/,8180.0,3LDK,68.57,2025,5.0,10.0,東京都板橋区仲町 [ ■ 周辺環境 ],大山駅,6.0,22
20200727,https://suumo.jp/ms/chuko/tokyo/sc_kita/nc_20200727/,8180.0,3LDK,85.65,2012,11.0,1.0,東京都北区豊島５ [ ■ 周辺環境 ],王子神谷駅,15.0,32
20220396,https://suumo.jp/ms/chuko/tokyo/sc_kita/nc_20220396/,8099.0,3LDK,64.26,2003,4.0,10.0,東京都北区中十条３ [ ■ 周辺環境 ],東十条駅,5.0,23
78807168,https://suumo.jp/ms/chuko/tokyo/sc_kita/nc_78807168/,8099.0,3LDK,64.26,2003,4.0,10.0,東京都北区中十条３ [ ■ 周辺環境 ],東十条駅,5.0,24
78931556,https://suumo.jp/ms/chuko/tokyo/sc_kita/nc_78931556/,8099.0,3LDK,64.26,2003,4.0,10.0,東京都北区中十条３-33-9 [ ■ 周辺環境 ],東十条駅,5.0,21
79035238,https://suumo.jp/ms/chuko/tokyo/sc_kita/nc_79035238/,8099.0,3LDK,64.26,2003,4.0,10.0,東京都北区中十条３ [ ■ 周辺環境 ],東十条駅,5.0,33
79046859,https://suumo.jp/ms/chuko/tokyo/sc_kita/nc_79046859/,8099.0,3LDK,64.26,2003,4.0,10.0,東京都北区中十条３ [ ■ 周辺環境 ],東十条駅,5.0,28
20122687,https://suumo.jp/ms/chuko/tokyo/sc_koto/nc_20122687/,8180.0,3LDK,66.42,2020,12.0,15.0,東京都江東区東砂８-１９－４ [ ■ 周辺環境 ],南砂町駅,13.0,21
79070496,https://suumo.jp/ms/chuko/tokyo/sc_minato/nc_79070496/,7999.0,1LDK,32.32,1998,7.0,1.0,東京都港区六本木３ [ ■ 周辺環境 ],六本木駅,6.0,23
20157644,https://suumo.jp/ms/chuko/tokyo/sc_setagaya/nc_20157644/,8180.0,3LDK,86.79,1987,5.0,10.0,東京都世田谷区南烏山２ [ ■ 周辺環境 ],芦花公園駅,6.0,28
20358980,https://suumo.jp/ms/chuko/tokyo/sc_setagaya/nc_20358980/,8180.0,3LDK,85.67,1992,9.0,10.0,東京都世田谷区桜丘４ [ ■ 周辺環境 ],千歳船橋駅,15.0,25
79060949,https://suumo.jp/ms/chuko/tokyo/sc_setagaya/nc_79060949/,8180.0,3LDK,73.45,2012,1.0,3.0,東京都世田谷区北烏山１ [ ■ 周辺環境 ],富士見ヶ丘駅,11.0,23
20191096,https://suumo.jp/ms/chuko/tokyo/sc_shinagawa/nc_20191096/,8180.0,2LDK,70.81,1971,4.0,16.0,東京都品川区上大崎２ [ ■ 周辺環境 ],目黒駅,4.0,24
79077567,https://suumo.jp/ms/chuko/tokyo/sc_shinagawa/nc_79077567/,8180.0,3LDK,56.4,1997,13.0,1.0,東京都品川区北品川２ [ ■ 周辺環境 ],新馬場駅,6.0,26
20339707,https://suumo.jp/ms/chuko/tokyo/sc_shinjuku/nc_20339707/,8180.0,2LDK,71.04,1981,5.0,13.0,東京都新宿区西早稲田３ [ ■ 周辺環境 ],面影橋駅,4.0,15
20014651,https://suumo.jp/ms/chuko/tokyo/sc_sumida/nc_20014651/,7999.0,3LDK,71.82,2006,9.0,12.0,東京都墨田区堤通１ [ ■ 周辺環境 ],曳舟駅,10.0,34
20028523,https://suumo.jp/ms/chuko/tokyo/sc_sumida/nc_20028523/,8180.0,1LDK,52.47,2024,11.0,11.0,東京都墨田区東向島２ [ ■ 周辺環境 ],東向島駅,5.0,28
78554663,https://suumo.jp/ms/chuko/tokyo/sc_sumida/nc_78554663/,7999.0,3LDK,62.89,1997,4.0,8.0,東京都墨田区本所４-21-10 [ ■ 周辺環境 ],本所吾妻橋駅,6.0,21
79228644,https://suumo.jp/ms/chuko/tokyo/sc_sumida/nc_79228644/,7999.0,3LDK,71.82,2006,9.0,12.0,東京都墨田区堤通１-1-1 [ ■ 周辺環境 ],曳舟駅,10.0,21
20220286,https://suumo.jp/ms/chuko/tokyo/sc_taito/nc_20220286/,8180.0,2LDK,41.29,2019,4.0,13.0,東京都台東区台東３ [ ■ 周辺環境 ],新御徒町駅,3.0,22
78737098,https://suumo.jp/ms/chuko/tokyo/sc_toshima/nc_78737098/,8180.0,3LDK,86.94,2012,3.0,13.0,東京都豊島区高田２ [ ■ 周辺環境 ],雑司が谷駅,7.0,21
20335565,https://suumo.jp/ms/chuko/tokyo/sc_arakawa/nc_20335565/,8280.0,3LDK,55.27,2013,7.0,13.0,東京都荒川区西日暮里５ [ ■ 周辺環境 ],西日暮里駅,4.0,25
20221032,https://suumo.jp/ms/chuko/tokyo/sc_bunkyo/nc_20221032/,8298.0,2LDK,50.47,1996,4.0,1.0,東京都文京区小石川２ [ ■ 周辺環境 ],春日駅,7.0,21
79009031,https://suumo.jp/ms/chuko/tokyo/sc_chuo/nc_79009031/,8380.0,1LDK,42.16,2005,10.0,1.0,東京都中央区日本橋人形町２ [ ■ 周辺環境 ],人形町駅,1.0,22
20040181,https://suumo.jp/ms/chuko/tokyo/sc_katsushika/nc_20040181/,8280.0,3LDK,70.09,2016,31.0,37.0,東京都葛飾区新宿６ [ ■ 周辺環境 ],金町駅,14.0,21
20176088,https://suumo.jp/ms/chuko/tokyo/sc_katsushika/nc_20176088/,8200.0,3LDK,64.26,2022,10.0,14.0,東京都葛飾区青戸３ [ ■ 周辺環境 ],青砥駅,2.0,18
20353871,https://suumo.jp/ms/chuko/tokyo/sc_koto/nc_20353871/,8250.0,2LDK,62.05,2012,8.0,17.0,東京都江東区辰巳１-5-12 [ ■ 周辺環境 ],辰巳駅,10.0,32
78952792,https://suumo.jp/ms/chuko/tokyo/sc_koto/nc_78952792/,8290.0,3LDK,61.6,1984,6.0,7.0,東京都江東区豊洲４ [ ■ 周辺環境 ],豊洲駅,7.0,28
20271692,https://suumo.jp/ms/chuko/tokyo/sc_meguro/nc_20271692/,8280.0,1LDK,40.77,2004,4.0,9.0,東京都目黒区下目黒２ [ ■ 周辺環境 ],不動前駅,7.0,24
20354358,https://suumo.jp/ms/chuko/tokyo/sc_meguro/nc_20354358/,8199.0,3LDK,63.25,1971,8.0,14.0,東京都目黒区目黒本町３-17-11 [ ■ 周辺環境 ],武蔵小山駅,7.0,25
79135147,https://suumo.jp/ms/chuko/tokyo/sc_meguro/nc_79135147/,8199.0,3LDK,63.25,1971,8.0,14.0,東京都目黒区目黒本町３ [ ■ 周辺環境 ],武蔵小山駅,10.0,22
20006737,https://suumo.jp/ms/chuko/tokyo/sc_minato/nc_20006737/,8280.0,1LDK,49.88,1969,4.0,8.0,東京都港区三田２ [ ■ 周辺環境 ],麻布十番駅,8.0,22
20321203,https://suumo.jp/ms/chuko/tokyo/sc_minato/nc_20321203/,8299.0,2LDK,49.62,1979,8.0,11.0,東京都港区芝公園２-6-11 [ ■ 周辺環境 ],芝公園駅,2.0,26
20324071,https://suumo.jp/ms/chuko/tokyo/sc_minato/nc_20324071/,8300.0,1LDK,44.14,2006,1.0,5.0,東京都港区白金５-10-17 [ ■ 周辺環境 ],広尾駅,10.0,30
78080353,https://suumo.jp/ms/chuko/tokyo/sc_minato/nc_78080353/,8199.0,1LDK,34.16,2017,5.0,15.0,東京都港区西新橋３ [ ■ 周辺環境 ],虎ノ門ヒルズ駅,7.0,27
20120554,https://suumo.jp/ms/chuko/tokyo/sc_ota/nc_20120554/,8200.0,3LDK,84.27,2003,4.0,15.0,東京都大田区下丸子２ [ ■ 周辺環境 ],下丸子駅,11.0,22
20154066,https://suumo.jp/ms/chuko/tokyo/sc_ota/nc_20154066/,8290.0,3LDK,76.26,2001,3.0,5.0,東京都大田区久が原２ [ ■ 周辺環境 ],西馬込駅,13.0,33
20322506,https://suumo.jp/ms/chuko/tokyo/sc_ota/nc_20322506/,8290.0,3LDK,76.26,2001,3.0,5.0,東京都大田区久が原２ [ ■ 周辺環境 ],西馬込駅,13.0,27
20231215,https://suumo.jp/ms/chuko/tokyo/sc_shibuya/nc_20231215/,8199.0,1LDK,39.42,1983,5.0,11.0,東京都渋谷区恵比寿４ [ ■ 周辺環境 ],恵比寿駅,3.0,27
20295581,https://suumo.jp/ms/chuko/tokyo/sc_shibuya/nc_20295581/,8199.0,1LDK,39.42,1983,5.0,11.0,東京都渋谷区恵比寿４ [ ■ 周辺環境 ],恵比寿駅,3.0,33
79208669,https://suumo.jp/ms/chuko/tokyo/sc_shibuya/nc_79208669/,8190.0,2LDK,69.46,1981,4.0,1.0,東京都渋谷区元代々木町 [ ■ 周辺環境 ],代々木八幡駅,7.0,22
20254462,https://suumo.jp/ms/chuko/tokyo/sc_shinagawa/nc_20254462/,8280.0,2LDK,61.69,1978,4.0,6.0,東京都品川区上大崎２-21-13 [ ■ 周辺環境 ],目黒駅,5.0,31
78608895,https://suumo.jp/ms/chuko/tokyo/sc_shinagawa/nc_78608895/,8280.0,1K,36.46,2003,11.0,13.0,東京都品川区上大崎１ [ ■ 周辺環境 ],目黒駅,5.0,24
78355087,https://suumo.jp/ms/chuko/tokyo/sc_shinjuku/nc_78355087/,8290.0,3LDK,89.46,1979,3.0,4.0,東京都新宿区中落合２ [ ■ 周辺環境 ],下落合駅,6.0,26
78794296,https://suumo.jp/ms/chuko/tokyo/sc_shinjuku/nc_78794296/,8290.0,3LDK,89.46,1979,3.0,4.0,東京都新宿区中落合２ [ ■ 周辺環境 ],下落合駅,6.0,28
78809126,https://suumo.jp/ms/chuko/tokyo/sc_shinjuku/nc_78809126/,8350.0,1LDK,45.89,2010,3.0,1.0,東京都新宿区北山伏町 [ ■ 周辺環境 ],牛込神楽坂駅,3.0,24
78672277,https://suumo.jp/ms/chuko/tokyo/sc_suginami/nc_78672277/,8199.0,3LDK,63.11,1998,1.0,6.0,東京都杉並区高井戸西１ [ ■ 周辺環境 ],高井戸駅,2.0,28
20090896,https://suumo.jp/ms/chuko/tokyo/sc_taito/nc_20090896/,8350.0,2LDK,43.38,2023,2.0,13.0,東京都台東区台東１ [ ■ 周辺環境 ],秋葉原駅,10.0,24
79233188,https://suumo.jp/ms/chuko/tokyo/sc_taito/nc_79233188/,8299.0,3LDK,63.64,1997,4.0,9.0,東京都台東区北上野２ [ ■ 周辺環境 ],上野駅,10.0,30
77422070,https://suumo.jp/ms/chuko/tokyo/sc_chiyoda/nc_77422070/,8380.0,1K,34.28,2010,7.0,10.0,東京都千代田区一番町3-10 [ ■ 周辺環境 ],半蔵門駅,3.0,27
78482656,https://suumo.jp/ms/chuko/tokyo/sc_kita/nc_78482656/,8400.0,2LDK,56.9,2011,14.0,14.0,東京都北区田端３ [ ■ 周辺環境 ],駒込駅,6.0,21
79017790,https://suumo.jp/ms/chuko/tokyo/sc_kita/nc_79017790/,8480.0,2LDK,72.88,1999,14.0,14.0,東京都北区滝野川６ [ ■ 周辺環境 ],新板橋駅,3.0,21
20141655,https://suumo.jp/ms/chuko/tokyo/sc_koto/nc_20141655/,8380.0,3LDK,84.41,2001,1.0,11.0,東京都江東区南砂６ [ ■ 周辺環境 ],南砂町駅,10.0,24
78930374,https://suumo.jp/ms/chuko/tokyo/sc_meguro/nc_78930374/,8480.0,2LDK,66.78,1972,2.0,8.0,東京都目黒区中目黒２ [ ■ 周辺環境 ],中目黒駅,9.0,18
79051276,https://suumo.jp/ms/chuko/tokyo/sc_meguro/nc_79051276/,8480.0,3LDK,70.99,1971,3.0,1.0,東京都目黒区中目黒１ [ ■ 周辺環境 ],中目黒駅,4.0,24
78123995,https://suumo.jp/ms/chuko/tokyo/sc_nakano/nc_78123995/,8380.0,3LDK,80.75,2004,4.0,4.0,東京都中野区丸山１ [ ■ 周辺環境 ],野方駅,10.0,21
78975997,https://suumo.jp/ms/chuko/tokyo/sc_nerima/nc_78975997/,8480.0,4LDK,84.64,1995,9.0,1.0,東京都練馬区旭町３ [ ■ 周辺環境 ],地下鉄成増駅,6.0,24
79156737,https://suumo.jp/ms/chuko/tokyo/sc_ota/nc_79156737/,8480.0,3LDK,63.83,2019,2.0,5.0,東京都大田区東馬込２-18-10 [ ■ 周辺環境 ],馬込駅,7.0,12
20251382,https://suumo.jp/ms/chuko/tokyo/sc_shibuya/nc_20251382/,8480.0,1LDK,35.04,2020,3.0,1.0,東京都渋谷区代々木４ [ ■ 周辺環境 ],初台駅,6.0,33
20267429,https://suumo.jp/ms/chuko/tokyo/sc_shibuya/nc_20267429/,8480.0,2LDK,63.78,1978,3.0,6.0,東京都渋谷区広尾３ [ ■ 周辺環境 ],渋谷駅,15.0,33
78794471,https://suumo.jp/ms/chuko/tokyo/sc_shibuya/nc_78794471/,8399.0,1LDK,42.33,2003,4.0,6.0,東京都渋谷区代々木３ [ ■ 周辺環境 ],参宮橋駅,4.0,27
20120555,https://suumo.jp/ms/chuko/tokyo/sc_shinagawa/nc_20120555/,8480.0,2LDK,61.4,1980,5.0,10.0,東京都品川区東品川１ [ ■ 周辺環境 ],新馬場駅,12.0,22
20324345,https://suumo.jp/ms/chuko/tokyo/sc_shinagawa/nc_20324345/,8460.0,3LDK,79.21,1965,6.0,8.0,東京都品川区東五反田５-1-11 [ ■ 周辺環境 ],目黒駅,9.0,32
78218338,https://suumo.jp/ms/chuko/tokyo/sc_shinagawa/nc_78218338/,8480.0,1LDK,55.13,2005,20.0,23.0,東京都品川区東品川２-2-25 [ ■ 周辺環境 ],天王洲アイル駅,3.0,28
78786255,https://suumo.jp/ms/chuko/tokyo/sc_shinagawa/nc_78786255/,8460.0,3LDK,79.21,1965,6.0,8.0,東京都品川区東五反田５ [ ■ 周辺環境 ],目黒駅,9.0,24
78877731,https://suumo.jp/ms/chuko/tokyo/sc_shinagawa/nc_78877731/,8460.0,3LDK,79.21,1965,6.0,8.0,東京都品川区東五反田５ [ ■ 周辺環境 ],目黒駅,11.0,27
78109593,https://suumo.jp/ms/chuko/tokyo/sc_shinjuku/nc_78109593/,8380.0,1LDK,54.33,1964,3.0,1.0,東京都新宿区市谷左内町３２ [ ■ 周辺環境 ],市ケ谷駅,7.0,25
79225074,https://suumo.jp/ms/chuko/tokyo/sc_shinjuku/nc_79225074/,8480.0,2LDK,66.72,1997,4.0,8.0,東京都新宿区中落合３-15-19 [ ■ 周辺環境 ],落合南長崎駅,9.0,27
79030434,https://suumo.jp/ms/chuko/tokyo/sc_suginami/nc_79030434/,8390.0,2LDK,66.98,2000,6.0,1.0,東京都杉並区高井戸西３ [ ■ 周辺環境 ],高井戸駅,7.0,21
20205165,https://suumo.jp/ms/chuko/tokyo/sc_taito/nc_20205165/,8399.0,3LDK,61.85,1998,2.0,10.0,東京都台東区元浅草３ [ ■ 周辺環境 ],上野駅,15.0,28
20328600,https://suumo.jp/ms/chuko/tokyo/sc_taito/nc_20328600/,8480.0,3LDK,73.16,2011,2.0,14.0,東京都台東区松が谷２ [ ■ 周辺環境 ],上野駅,10.0,22
20354058,https://suumo.jp/ms/chuko/tokyo/sc_taito/nc_20354058/,8399.0,3LDK,61.85,1998,2.0,10.0,東京都台東区元浅草３-15-4 [ ■ 周辺環境 ],新御徒町駅,5.0,34
78789269,https://suumo.jp/ms/chuko/tokyo/sc_taito/nc_78789269/,8399.0,3LDK,61.85,1998,2.0,10.0,東京都台東区元浅草３ [ ■ 周辺環境 ],御徒町駅,15.0,33
20015479,https://suumo.jp/ms/chuko/tokyo/sc_toshima/nc_20015479/,8380.0,3LDK,71.15,1997,6.0,1.0,東京都豊島区池袋本町４ [ ■ 周辺環境 ],板橋駅,7.0,19
20297609,https://suumo.jp/ms/chuko/tokyo/sc_toshima/nc_20297609/,8380.0,3LDK,68.42,2003,3.0,6.0,東京都豊島区西巣鴨１ [ ■ 周辺環境 ],大塚駅,11.0,15
20325237,https://suumo.jp/ms/chuko/tokyo/sc_bunkyo/nc_20325237/,8580.0,2LDK,71.39,1981,4.0,1.0,東京都文京区大塚３-35-17 [ ■ 周辺環境 ],茗荷谷駅,7.0,34
78848451,https://suumo.jp/ms/chuko/tokyo/sc_bunkyo/nc_78848451/,8580.0,2LDK,71.39,1981,4.0,1.0,東京都文京区大塚３ [ ■ 周辺環境 ],茗荷谷駅,7.0,23
79042410,https://suumo.jp/ms/chuko/tokyo/sc_bunkyo/nc_79042410/,8580.0,2LDK,71.39,1981,4.0,1.0,東京都文京区大塚３ [ ■ 周辺環境 ],茗荷谷駅,7.0,34
20324231,https://suumo.jp/ms/chuko/tokyo/sc_chuo/nc_20324231/,8499.0,2LDK,57.75,1980,5.0,11.0,東京都中央区日本橋中洲1-9 [ ■ 周辺環境 ],水天宮前駅,5.0,35
78299293,https://suumo.jp/ms/chuko/tokyo/sc_minato/nc_78299293/,8490.0,2LDK,55.21,2000,7.0,11.0,東京都港区海岸２ [ ■ 周辺環境 ],田町駅,14.0,24
78794310,https://suumo.jp/ms/chuko/tokyo/sc_minato/nc_78794310/,8490.0,2LDK,55.21,2000,7.0,11.0,東京都港区海岸２ [ ■ 周辺環境 ],日の出駅,14.0,27
79070421,https://suumo.jp/ms/chuko/tokyo/sc_nakano/nc_79070421/,8580.0,3LDK,66.01,2001,6.0,1.0,東京都中野区南台３ [ ■ 周辺環境 ],方南町駅,6.0,29
20034562,https://suumo.jp/ms/chuko/tokyo/sc_nerima/nc_20034562/,8580.0,4LDK,114.66,1997,1.0,1.0,東京都練馬区東大泉７ [ ■ 周辺環境 ],大泉学園駅,9.0,28
20280701,https://suumo.jp/ms/chuko/tokyo/sc_nerima/nc_20280701/,8500.0,3LDK,70.07,2023,5.0,5.0,東京都練馬区貫井４-４７－５９ [ ■ 周辺環境 ],富士見台駅,14.0,30
79070696,https://suumo.jp/ms/chuko/tokyo/sc_setagaya/nc_79070696/,8490.0,3LDK,68.8,1979,1.0,3.0,東京都世田谷区駒沢３-10-1 [ ■ 周辺環境 ],駒沢大学駅,11.0,21
79137877,https://suumo.jp/ms/chuko/tokyo/sc_setagaya/nc_79137877/,8580.0,3LDK,71.14,1995,6.0,13.0,東京都世田谷区南烏山３ [ ■ 周辺環境 ],芦花公園駅,2.0,23
20007264,https://suumo.jp/ms/chuko/tokyo/sc_shibuya/nc_20007264/,8499.0,1LDK,39.59,2000,5.0,12.0,東京都渋谷区東２ [ ■ 周辺環境 ],渋谷駅,7.0,33
20118322,https://suumo.jp/ms/chuko/tokyo/sc_shibuya/nc_20118322/,8499.0,3LDK,58.86,1983,3.0,6.0,東京都渋谷区代々木４ [ ■ 周辺環境 ],参宮橋駅,6.0,29
78000684,https://suumo.jp/ms/chuko/tokyo/sc_shibuya/nc_78000684/,8499.0,1LDK,50.65,1999,8.0,15.0,東京都渋谷区本町３ [ ■ 周辺環境 ],西新宿五丁目駅,4.0,33
78933754,https://suumo.jp/ms/chuko/tokyo/sc_shibuya/nc_78933754/,8499.0,1LDK,50.65,1999,8.0,15.0,東京都渋谷区本町３ [ ■ 周辺環境 ],西新宿五丁目駅,4.0,24
78940291,https://suumo.jp/ms/chuko/tokyo/sc_shibuya/nc_78940291/,8499.0,1LDK,39.59,2000,5.0,12.0,東京都渋谷区東２ [ ■ 周辺環境 ],渋谷駅,7.0,25
79083150,https://suumo.jp/ms/chuko/tokyo/sc_shibuya/nc_79083150/,8490.0,1LDK,37.02,1998,8.0,9.0,東京都渋谷区恵比寿４-２３－９ [ ■ 周辺環境 ],恵比寿駅,8.0,30
20228607,https://suumo.jp/ms/chuko/tokyo/sc_shinagawa/nc_20228607/,8500.0,1LDK,56.58,2005,18.0,1.0,東京都品川区東品川２ [ ■ 周辺環境 ],天王洲アイル駅,3.0,17
20149614,https://suumo.jp/ms/chuko/tokyo/sc_sumida/nc_20149614/,8499.0,1LDK,54.21,2013,5.0,7.0,東京都墨田区向島１ [ ■ 周辺環境 ],とうきょうスカイツリー駅,4.0,25
20150066,https://suumo.jp/ms/chuko/tokyo/sc_sumida/nc_20150066/,8499.0,1LDK,54.21,2013,5.0,7.0,東京都墨田区向島１ [ ■ 周辺環境 ],とうきょうスカイツリー駅,4.0,27
20173930,https://suumo.jp/ms/chuko/tokyo/sc_taito/nc_20173930/,8530.0,1LDK,46.24,2023,11.0,14.0,東京都台東区鳥越１ [ ■ 周辺環境 ],新御徒町駅,5.0,27
